Name   	 Mass (hand)  	 Miss (hand) 	 Mass (alg)  	 Miss (alg) 	 dV
251+05+059   	          NaN 	          NaN 	      19341.8 	     111375.3 	       7200.0 
249-02+052   	          NaN 	          NaN 	       8782.4 	      57636.7 	      10300.0 
249-02+123   	          NaN 	          NaN 	      23292.6 	      23193.2 	      13400.0 
248-01+062   	          NaN 	          NaN 	      37679.1 	     187805.3 	      13400.0 
248-08+046   	          NaN 	          NaN 	      25128.8 	      24679.9 	      14400.0 
247+10+023   	          NaN 	          NaN 	       3953.1 	      14510.3 	      24700.0 
245-03+098   	          NaN 	          NaN 	      70973.8 	     404429.9 	      20600.0 
245-06+065   	          NaN 	          NaN 	       3701.2 	       5708.2 	       6200.0 
244+02+075   	          NaN 	          NaN 	       7703.7 	      43667.5 	       8200.0 
244-03+044   	          NaN 	          NaN 	      15229.6 	      42488.9 	       8300.0 
243-32+020   	          NaN 	          NaN 	       2626.7 	       4124.7 	       7600.0 
243-02+114   	          NaN 	          NaN 	      14638.6 	      12940.4 	       7200.0 
243-02+080   	          NaN 	          NaN 	      18800.8 	      53331.3 	       6200.0 
242-13+055   	          NaN 	          NaN 	        831.9 	        849.2 	       9300.0 
242+05+058   	          NaN 	          NaN 	      10738.3 	      40942.2 	       8200.0 
242+05+091   	          NaN 	          NaN 	      55131.9 	     283930.7 	      23700.0 
241-02+098   	          NaN 	          NaN 	      99676.6 	     245978.5 	      14400.0 
240-13+037   	          NaN 	          NaN 	       3353.7 	      25654.0 	       8200.0 
240-05+078   	          NaN 	          NaN 	       6404.3 	      25491.2 	       7200.0 
240-11+057   	          NaN 	          NaN 	       6351.0 	       6234.7 	       9300.0 
240-03+075   	          NaN 	          NaN 	       7925.4 	      27685.5 	       6200.0 
239-02+049   	          NaN 	          NaN 	      25836.8 	     202494.7 	      14400.0 
238+07+076   	          NaN 	          NaN 	      12866.8 	      14731.4 	      14400.0 
238+08+038   	          NaN 	          NaN 	      12709.3 	      35978.0 	      15500.0 
238-06+047   	          NaN 	          NaN 	      15759.5 	      32607.1 	      13400.0 
237+06+057   	          NaN 	          NaN 	      13225.8 	      79812.2 	      19600.0 
236-17+032   	          NaN 	          NaN 	       5883.2 	      26996.0 	      15500.0 
235-05+079   	          NaN 	          NaN 	      83164.1 	     238471.8 	       9300.0 
235-03+104   	          NaN 	          NaN 	      22577.5 	      24804.7 	       7200.0 
233-07+063   	          NaN 	          NaN 	       4105.9 	      11404.2 	      15500.0 
233-11+058   	          NaN 	          NaN 	      21743.6 	     105859.1 	      19600.0 
233-14+047   	          NaN 	          NaN 	      57584.9 	      70826.8 	      20600.0 
232-04+075   	          NaN 	          NaN 	      30048.7 	      82757.2 	       8200.0 
231-09+044   	          NaN 	          NaN 	      12499.6 	      47417.6 	      14400.0 
230-37+016   	          NaN 	          NaN 	       8481.8 	      10038.8 	       9300.0 
230+03+052   	          NaN 	          NaN 	       3721.3 	      12273.8 	      10300.0 
229-02+051   	          NaN 	          NaN 	      31993.8 	     135984.1 	       8200.0 
229+02+063   	          NaN 	          NaN 	      12033.2 	     120419.1 	      11300.0 
229-04+087   	          NaN 	          NaN 	      49893.7 	     158095.7 	      14400.0 
229-11+061   	          NaN 	          NaN 	       1893.0 	       4179.1 	      10300.0 
227+09+034   	          NaN 	          NaN 	      15819.5 	      62323.4 	      14400.0 
225+06+053   	          NaN 	          NaN 	       2688.8 	      13790.9 	      16500.0 
222+01+041   	          NaN 	          NaN 	       6481.3 	      15101.9 	       8200.0 
221+07+035   	          NaN 	          NaN 	      18484.3 	      92020.1 	      11300.0 
221+06+068   	          NaN 	          NaN 	       2994.3 	      31301.9 	       8200.0 
221-07+042   	          NaN 	          NaN 	       5217.9 	      28671.9 	       9300.0 
218+01+070   	          NaN 	          NaN 	      54667.4 	     186948.0 	      11300.0 
216+05+070   	          NaN 	          NaN 	       6571.8 	       7139.8 	       8200.0 
215+05+063   	          NaN 	          NaN 	      19685.4 	      74861.2 	      10300.0 
214-06+057   	          NaN 	          NaN 	      18000.5 	      31520.4 	      10300.0 
214-01+070   	          NaN 	          NaN 	      11440.2 	      23310.7 	      11300.0 
212+06+034   	          NaN 	          NaN 	       7938.3 	     131556.8 	      25800.0 
212+04+053   	          NaN 	          NaN 	       4170.1 	      19244.5 	      12400.0 
212-30+020   	          NaN 	          NaN 	       3232.5 	       3378.5 	       7200.0 
211+07+049   	          NaN 	          NaN 	       9642.4 	      67147.7 	      12400.0 
210-10+038   	          NaN 	          NaN 	      10697.0 	      66443.8 	      13400.0 
209-41+022   	          NaN 	          NaN 	      14957.2 	      39666.3 	      12400.0 
209+03+047   	          NaN 	          NaN 	       8474.2 	      38933.2 	       8300.0 
209-41+022   	          NaN 	          NaN 	      26104.0 	      48714.1 	      12400.0 
208-03+030   	          NaN 	          NaN 	       3705.5 	      30921.1 	       6200.0 
206-01+056   	          NaN 	          NaN 	      12738.6 	      43605.9 	      11300.0 
204+06+033   	          NaN 	          NaN 	      18068.9 	     108661.4 	      10300.0 
203+25+016   	          NaN 	          NaN 	       5730.5 	      15490.5 	      18600.0 
203-11+025   	          NaN 	          NaN 	       2752.7 	      14850.7 	       9300.0 
201-29+025   	          NaN 	          NaN 	      35897.3 	      55438.2 	      16500.0 
201-34+016   	          NaN 	          NaN 	      28811.3 	      28804.3 	      14400.0 
198-18+026   	          NaN 	          NaN 	      24414.2 	      53188.9 	      12400.0 
197+00+039   	          NaN 	          NaN 	      11393.3 	      13331.3 	       7200.0 
162-09-044   	          NaN 	          NaN 	      54200.6 	     197774.6 	      12400.0 
161-03-048   	          NaN 	          NaN 	      26085.5 	      74811.4 	       6200.0 
160-06-046   	          NaN 	          NaN 	      13968.0 	      37551.4 	       7200.0 
160+05-043   	          NaN 	          NaN 	     129191.1 	     122430.3 	      10300.0 
159-08-053   	          NaN 	          NaN 	     138119.1 	     138502.1 	       8200.0 
159-03-043   	          NaN 	          NaN 	      14716.1 	      47612.2 	       6200.0 
158+11-051   	          NaN 	          NaN 	      41734.1 	      66749.4 	      10300.0 
157+00-065   	          NaN 	          NaN 	     514804.0 	    1845476.4 	      24700.0 
156+14-049   	          NaN 	          NaN 	      18330.8 	      20340.8 	       7200.0 
156+13-015   	          NaN 	          NaN 	       4501.4 	      17321.8 	       9300.0 
156-05-061   	          NaN 	          NaN 	     210203.9 	     700484.7 	      13400.0 
156-05-053   	          NaN 	          NaN 	      10940.0 	      35992.3 	       7200.0 
155+23-047   	          NaN 	          NaN 	     615098.8 	    1931633.7 	      23700.0 
153-01-066   	          NaN 	          NaN 	     137840.7 	     151650.4 	      11300.0 
152+24-052   	          NaN 	          NaN 	     372463.6 	    1106354.1 	      20600.0 
150-11-043   	          NaN 	          NaN 	      15835.0 	      45184.3 	      23700.0 
149+01-086   	          NaN 	          NaN 	    2010664.0 	    2787343.5 	      21600.0 
148-05-057   	          NaN 	          NaN 	      37419.9 	      95817.7 	      22700.0 
148+03-029   	          NaN 	          NaN 	       4073.1 	      16146.7 	      11300.0 
148-01-076   	          NaN 	          NaN 	     128379.5 	     281757.2 	       9300.0 
148-09-038   	          NaN 	          NaN 	      19582.5 	      44558.9 	      18600.0 
148-35-012   	          NaN 	          NaN 	       3093.8 	       8646.2 	      11300.0 
147+10-051   	          NaN 	          NaN 	       7632.7 	      33347.3 	      18600.0 
146-15-033   	          NaN 	          NaN 	       2077.8 	      10969.9 	      14400.0 
146+02-056   	          NaN 	          NaN 	      10348.1 	      39626.7 	       8200.0 
143+06-070   	          NaN 	          NaN 	      33442.5 	     303519.0 	      10300.0 
143-16-049   	          NaN 	          NaN 	     239828.2 	     403876.7 	      22700.0 
142+43-052   	          NaN 	          NaN 	     141833.8 	     156305.2 	      15500.0 
141+02-083   	          NaN 	          NaN 	      33604.7 	      88104.2 	       7200.0 
139-06-033   	          NaN 	          NaN 	       6677.5 	      98130.0 	      29900.0 
138-02-098   	          NaN 	          NaN 	     150714.3 	     242302.0 	      11300.0 
137+04-071   	          NaN 	          NaN 	      13982.0 	     160873.6 	       9300.0 
135+01-101   	          NaN 	          NaN 	      99865.9 	     275556.3 	       7200.0 
135-09-070   	          NaN 	          NaN 	      22975.5 	      23105.5 	      12400.0 
135-05-090   	          NaN 	          NaN 	      38980.6 	     115254.1 	      12400.0 
135-07-077   	          NaN 	          NaN 	      11629.5 	      57093.8 	      14400.0 
134+06-038   	          NaN 	          NaN 	      27228.4 	     118354.5 	      23700.0 
134-07-082   	          NaN 	          NaN 	      60732.7 	     135614.1 	      21600.0 
134-25-020   	          NaN 	          NaN 	       9413.9 	      49960.2 	      17500.0 
133-03-078   	          NaN 	          NaN 	      14383.2 	      26552.8 	      11300.0 
133+00-088   	          NaN 	          NaN 	     109491.1 	     231758.8 	       7200.0 
133-07-073   	          NaN 	          NaN 	      17398.5 	      50984.7 	      19600.0 
132-28-031   	          NaN 	          NaN 	      34666.9 	      96779.0 	      24700.0 
131+05-071   	          NaN 	          NaN 	      25816.4 	      62227.4 	      14400.0 
131+03-056   	          NaN 	          NaN 	      60718.6 	     282040.1 	       9300.0 
130-17-048   	          NaN 	          NaN 	      65047.1 	     174109.4 	      16500.0 
130+04-088   	          NaN 	          NaN 	       8215.7 	     104239.5 	       9300.0 
129+01-108   	          NaN 	          NaN 	      43669.1 	     110352.3 	       9300.0 
129+06-086   	          NaN 	          NaN 	      64072.1 	     117515.8 	      17700.0 
129-01-114   	          NaN 	          NaN 	     125253.2 	     123768.5 	      12400.0 
129+09-069   	          NaN 	          NaN 	      27802.0 	      62441.0 	      12400.0 
128+03-081   	          NaN 	          NaN 	      71238.5 	     166087.7 	      17500.0 
128+06-111   	          NaN 	          NaN 	      13526.0 	      63231.4 	       9200.0 
128+04-099   	          NaN 	          NaN 	       6646.8 	      38385.2 	       9300.0 
127-02-100   	          NaN 	          NaN 	      15257.8 	      61050.0 	      10300.0 
127+05-094   	          NaN 	          NaN 	      20784.2 	      33108.5 	      10300.0 
127+05-040   	          NaN 	          NaN 	      12833.7 	      27858.3 	      24700.0 
127+09-079   	          NaN 	          NaN 	      59057.4 	      67485.9 	       8300.0 
125+04-076   	          NaN 	          NaN 	      87176.4 	     258033.7 	      22700.0 
124+09-064   	          NaN 	          NaN 	      67697.4 	     151914.9 	      32000.0 
124+14-026   	          NaN 	          NaN 	       5147.3 	       4884.1 	      11300.0 
123+06-109   	          NaN 	          NaN 	      74158.6 	     409891.6 	      10300.0 
123+12-076   	          NaN 	          NaN 	      55647.2 	      99925.8 	      15500.0 
122+06-077   	          NaN 	          NaN 	       2259.6 	      18260.5 	       6200.0 
122+09-042   	          NaN 	          NaN 	      22367.3 	     191825.4 	      12400.0 
122+02-077   	          NaN 	          NaN 	      62888.6 	      76141.7 	      15500.0 
122+14-060   	          NaN 	          NaN 	      15413.8 	      44140.6 	      25800.0 
121+02-119   	          NaN 	          NaN 	      28927.3 	     128965.0 	      13400.0 
121+00-076   	          NaN 	          NaN 	      59113.3 	     344994.6 	      19600.0 
121+04-090   	          NaN 	          NaN 	      57893.3 	     456220.6 	      25800.0 
120-05-073   	          NaN 	          NaN 	      32183.0 	      67484.8 	       7200.0 
120+06-105   	          NaN 	          NaN 	       9779.2 	      69993.9 	      11300.0 
120+04-085   	          NaN 	          NaN 	      18255.6 	     267312.5 	      27800.0 
118+06-096   	          NaN 	          NaN 	      29141.3 	      57407.2 	      12400.0 
118+02-115   	          NaN 	          NaN 	      52666.2 	      59392.2 	      10300.0 
118+02-076   	          NaN 	          NaN 	      20140.1 	      34587.7 	      12400.0 
118+05-069   	          NaN 	          NaN 	       5620.9 	      51769.3 	      11300.0 
118+11-061   	          NaN 	          NaN 	      95415.7 	     329179.1 	      38100.0 
117-02-121   	          NaN 	          NaN 	     322101.6 	     323646.5 	      23700.0 
117-02-071   	          NaN 	          NaN 	      13761.9 	     182224.5 	      25800.0 
116+03-081   	          NaN 	          NaN 	      52101.9 	     142407.6 	      16500.0 
116+01-103   	          NaN 	          NaN 	      80800.5 	      92485.1 	      12400.0 
116-07-068   	          NaN 	          NaN 	      10255.6 	      25394.5 	      25800.0 
115+26-064   	          NaN 	          NaN 	     682448.2 	    2434196.6 	      38100.0 
115+13-036   	          NaN 	          NaN 	      12608.3 	      24286.1 	      27800.0 
115+08-127   	          NaN 	          NaN 	     106415.0 	      99125.0 	      25800.0 
114+36-075   	          NaN 	          NaN 	      25072.9 	      35426.4 	      15500.0 
114-09-029   	          NaN 	          NaN 	       5668.9 	      14969.5 	      10300.0 
113+06-122   	          NaN 	          NaN 	     108255.3 	     150011.9 	      15500.0 
113+02-053   	          NaN 	          NaN 	      33836.2 	     136196.4 	      19600.0 
113-03-114   	          NaN 	          NaN 	     124796.6 	     126642.4 	      19600.0 
112+02-092   	          NaN 	          NaN 	      26729.1 	      34305.9 	       9300.0 
112+01-102   	          NaN 	          NaN 	     140459.0 	     383993.1 	      15500.0 
111-02-107   	          NaN 	          NaN 	      14837.3 	      92783.1 	      16500.0 
111+08-041   	          NaN 	          NaN 	      19506.3 	      48040.3 	      42300.0 
111+01-078   	          NaN 	          NaN 	      10835.6 	      51198.0 	      23700.0 
111-03-083   	          NaN 	          NaN 	      81163.1 	     145354.3 	      33000.0 
111+17-029   	          NaN 	          NaN 	       5948.8 	      26846.4 	      18600.0 
110+04-061   	          NaN 	          NaN 	      12292.1 	      45410.3 	      10300.0 
110+00-069   	          NaN 	          NaN 	       7407.6 	      18858.4 	      10300.0 
110+06-068   	          NaN 	          NaN 	      32042.4 	     104053.7 	      20600.0 
110+02-043   	          NaN 	          NaN 	      41046.4 	     135654.0 	      14400.0 
110+03-133   	          NaN 	          NaN 	      73152.8 	      95228.2 	      13500.0 
109-08-065   	          NaN 	          NaN 	      21841.6 	      30782.6 	      17500.0 
108+04-057   	          NaN 	          NaN 	       9631.3 	      51718.6 	       7200.0 
107+20-030   	          NaN 	          NaN 	       3466.4 	       3397.2 	      14400.0 
106-04-086   	          NaN 	          NaN 	      16705.5 	      19622.1 	      25800.0 
105+24-046   	          NaN 	          NaN 	      11110.3 	      12662.4 	      12400.0 
104+01-070   	          NaN 	          NaN 	      15280.9 	      67064.0 	      15500.0 
104+03-069   	          NaN 	          NaN 	      21262.5 	      24354.3 	      10300.0 
104+04-081   	          NaN 	          NaN 	       4405.8 	      40165.4 	      10300.0 
104-24-023   	          NaN 	          NaN 	       3262.0 	       3538.9 	      11300.0 
103+06-074   	          NaN 	          NaN 	      47981.6 	     150021.8 	      20600.0 
103+03-111   	          NaN 	          NaN 	     186182.7 	     275054.7 	      13400.0 
103+37-056   	          NaN 	          NaN 	      10154.5 	      15277.6 	      21700.0 
102+03-111   	          NaN 	          NaN 	     146153.4 	     428506.0 	      26800.0 
102-01-058   	          NaN 	          NaN 	      38740.8 	      97085.8 	      14400.0 
102+04-060   	          NaN 	          NaN 	      25678.6 	      79213.0 	      12400.0 
102-27-042   	          NaN 	          NaN 	      50651.2 	      51809.4 	      20600.0 
102+33-053   	          NaN 	          NaN 	      50229.0 	      92990.9 	      14400.0 
102+01-065   	          NaN 	          NaN 	      32336.0 	      43126.0 	      18600.0 
100+35-030   	          NaN 	          NaN 	       2649.7 	       2649.6 	      15500.0 
100+03-099   	          NaN 	          NaN 	      32007.7 	      62183.6 	      13400.0 
100+00-077   	          NaN 	          NaN 	     410275.2 	     884389.2 	      20600.0 
099-02-055   	          NaN 	          NaN 	      25486.2 	     322226.9 	      37100.0 
099+02-060   	          NaN 	          NaN 	      29592.0 	      73046.7 	      10300.0 
099+03-093   	          NaN 	          NaN 	      13541.8 	      58674.0 	      11300.0 
099+05-080   	          NaN 	          NaN 	      27389.6 	     247455.5 	      13400.0 
099+02-070   	          NaN 	          NaN 	      48283.8 	      49714.9 	      11300.0 
098+06-128   	          NaN 	          NaN 	     168930.6 	     167678.6 	      13400.0 
098+03-115   	          NaN 	          NaN 	     145919.8 	     567461.2 	      27800.0 
097+00-070   	          NaN 	          NaN 	      31098.6 	     153704.0 	      14400.0 
096+16-025   	          NaN 	          NaN 	      25494.9 	     123679.7 	      25800.0 
095+03-099   	          NaN 	          NaN 	      64386.7 	      55305.2 	      18600.0 
095+02-078   	          NaN 	          NaN 	      79965.5 	      94097.1 	      13400.0 
095+02-062   	          NaN 	          NaN 	      12724.1 	      16814.3 	      10300.0 
095+09-023   	          NaN 	          NaN 	       9496.7 	      56411.2 	      14400.0 
094+05-104   	          NaN 	          NaN 	      49693.9 	      60114.1 	      10300.0 
094+03-110   	          NaN 	          NaN 	     583680.5 	     586100.9 	      23400.0 
093+03-031   	          NaN 	          NaN 	       7885.3 	      68141.2 	      18600.0 
092+00-062   	          NaN 	          NaN 	     301764.6 	     355178.5 	      12400.0 
092+06-070   	          NaN 	          NaN 	      44842.3 	     286355.6 	      25800.0 
091+03-090   	          NaN 	          NaN 	     132025.0 	     297285.8 	      18600.0 
091+00-069   	          NaN 	          NaN 	       8029.4 	     140594.7 	      23700.0 
091+05-078   	          NaN 	          NaN 	      14570.6 	     523670.8 	      26800.0 
091-01-056   	          NaN 	          NaN 	      43382.8 	      74428.8 	      10300.0 
090+09-077   	          NaN 	          NaN 	      45772.4 	     139106.6 	      21600.0 
